DATE,PRICE,Open,High,Low,Vol.,Change %
"Feb 07, 1999",9274.89,9301.59,9389.98,9099.04,398.32M,-0.32%
"Jan 31, 1999",9304.24,9359.6,9430.66,9198.17,426.77M,-0.58%
"Jan 24, 1999",9358.83,9120.67,9385.86,9063.26,435.37M,2.61%
"Jan 17, 1999",9120.67,9343.12,9480.09,9088.49,373.56M,-2.35%
"Jan 10, 1999",9340.55,9643.32,9643.32,9087.72,473.41M,-3.14%
"Jan 03, 1999",9643.32,9184.01,9647.96,9122.47,464.15M,5.03%
"Dec 27, 1998",9181.43,9220.57,9334.88,9181.43,198.71M,-0.40%
"Dec 20, 1998",9217.99,8902.97,9245.54,8898.74,214.88M,3.53%
"Dec 13, 1998",8903.63,8820.73,8928.6,8676.03,386.07M,0.93%
"Dec 06, 1998",8821.76,9017.17,9088.75,8730.1,379.71M,-2.16%
"Nov 29, 1998",9016.14,9333.08,9333.08,8871.45,400.37M,-3.40%
"Nov 22, 1998",9333.08,9159.55,9380.2,9159.29,252.43M,1.89%
"Nov 15, 1998",9159.55,8921.14,9161.35,8920.88,355.40M,2.69%
"Nov 08, 1998",8919.59,8971.97,8985.5,8792.66,320.03M,-0.62%
"Nov 01, 1998",8975.46,8595.7,8990.91,8595.7,388.95M,4.46%
"Oct 25, 1998",8592.1,8448.95,8659.81,8328.71,327.04M,1.65%
"Oct 18, 1998",8452.29,8415.48,8652.86,8388.96,389.94M,0.42%
"Oct 11, 1998",8416.76,7900.55,8429.38,7878.15,460.11M,6.55%
"Oct 04, 1998",7899.52,7787.01,7917.28,7467.49,535.58M,1.48%
"Sep 27, 1998",7784.69,8026.17,8160.33,7530.31,446.98M,-3.04%
"Sep 20, 1998",8028.77,7889.33,8182.47,7711.05,405.16M,1.69%
"Sep 13, 1998",7895.66,7796.53,8102.92,7796.53,421.98M,1.28%
"Sep 06, 1998",7795.5,7645.14,8033.14,7518.99,378.60M,2.03%
"Aug 30, 1998",7640.25,8052.45,8095.45,7400.3,565.97M,-5.11%
"Aug 23, 1998",8051.68,8533.65,8689.42,8011.52,394.15M,-5.65%
"Aug 16, 1998",8533.65,8419.96,8753.78,8328.2,333.69M,1.29%
"Aug 09, 1998",8425,8596.73,8635.35,8316.87,376.65M,-2.01%
"Aug 02, 1998",8598.02,8883.29,8886.12,8361.92,419.28M,-3.21%
"Jul 26, 1998",8883.29,8937.36,9041.37,8816.09,366.06M,-0.60%
"Jul 19, 1998",8937.36,9340.55,9367.84,8863.21,317.92M,-4.29%
"Jul 12, 1998",9337.97,9107.03,9354.71,9073.3,314.46M,2.55%
"Jul 05, 1998",9105.74,9023.06,9184.44,9000.59,298.38M,0.89%
"Jun 28, 1998",9025.26,8945.54,9052.66,8929.6,228.38M,0.90%
"Jun 21, 1998",8944.54,8711.74,9025.01,8684.22,294.88M,2.66%
"Jun 14, 1998",8712.87,8831.95,8892.48,8569.88,343.70M,-1.38%
"Jun 07, 1998",8834.94,9039.95,9104.72,8684.22,276.98M,-2.24%
"May 31, 1998",9037.71,8900.95,9039.46,8749.74,260.48M,1.55%
"May 24, 1998",8899.95,9114.44,9168.74,8788.1,207.54M,-2.35%
"May 17, 1998",9114.44,9092.97,9202.37,8999.85,263.63M,0.20%
"May 10, 1998",9096,9055.51,9225.54,9055.4,311.00M,0.45%
"May 03, 1998",9055.15,9145.33,9261.91,8965.22,242.97M,-1.00%
"Apr 26, 1998",9147.07,9058.14,9147.82,8840.67,302.23M,0.91%
"Apr 19, 1998",9064.62,9166.75,9213.33,9020.03,317.34M,-1.12%
"Apr 12, 1998",9167.5,8997.11,9167.5,8925.61,319.35M,1.92%
"Apr 05, 1998",8994.86,8983.41,9094.51,8861.84,279.45M,0.13%
"Mar 29, 1998",8983.41,8795.08,9030.49,8748.74,325.49M,2.13%
"Mar 22, 1998",8796.08,8899.71,8959.24,8771.91,267.87M,-1.24%
"Mar 15, 1998",8906.43,8603.51,8913.41,8602.02,283.75M,3.53%
"Mar 08, 1998",8602.52,8570.63,8698.42,8541.24,256.99M,0.39%
"Mar 01, 1998",8569.39,8544.47,8585.08,8405.72,277.47M,0.28%
"Feb 22, 1998",8545.72,8413.94,8566.89,8345.44,253.41M,1.57%
"Feb 15, 1998",8413.94,8368.6,8451.81,8318.53,223.75M,0.52%
"Feb 08, 1998",8370.1,8191.49,8390.27,8141.91,264.80M,2.21%
"Feb 01, 1998",8189.49,7909.99,8211.91,7909.99,289.52M,3.58%
"Jan 25, 1998",7906.5,7701.73,8015.12,7690.77,326.79M,2.67%
"Jan 18, 1998",7700.7,7753.8,7874.87,7642.7,273.15M,-0.68%
"Jan 11, 1998",7753.5,7575.2,7803.12,7443.41,338.52M,2.28%
"Jan 04, 1998",7580.4,7967,8035.54,7527.36,338.77M,-4.83%
"Dec 28, 1997",7965,7679.3,7965.04,7677.3,162.56M,3.72%
"Dec 21, 1997",7679.3,7758.5,7844.72,7659.14,129.52M,-0.99%
"Dec 14, 1997",7756.3,7838.3,8034,7576.93,329.23M,-1.05%
"Dec 07, 1997",7838.3,8148.9,8158.08,7784.33,279.64M,-3.81%
"Nov 30, 1997",8149.1,7825.12,8166.29,7825.12,302.14M,4.17%
"Nov 23, 1997",7823.1,7876.6,7881.07,7739.57,176.28M,-0.74%
"Nov 16, 1997",7881.07,7582.8,7881.07,7575.67,300.38M,4.07%
"Nov 09, 1997",7572.5,7581.6,7656.22,7349.99,290.63M,-0.12%
"Nov 02, 1997",7581.3,7445.8,7765.75,7443.07,301.00M,1.87%
"Oct 26, 1997",7442.1,7714.4,7714.42,6971.07,496.32M,-3.54%
"Oct 19, 1997",7715.4,7847.5,8064.61,7695.51,397.69M,-1.68%
"Oct 12, 1997",7847,8042.8,8114.71,7755.68,281.19M,-2.46%
"Oct 05, 1997",8045.2,8039.6,8184.7,8002.73,250.46M,0.08%
"Sep 28, 1997",8038.6,7922.2,8144.42,7893.45,277.28M,1.47%
"Sep 21, 1997",7922.2,7918.7,8035.63,7840.4,287.03M,0.06%
"Sep 14, 1997",7917.3,7743.4,8020.9,7718.12,333.24M,2.25%
"Sep 07, 1997",7743,7821.71,7899.06,7580.85,280.84M,-1.02%
"Aug 31, 1997",7822.4,7631.7,7944.35,7624.05,213.53M,2.62%
"Aug 24, 1997",7622.4,7888.8,7944.12,7606.86,228.55M,-3.37%
"Aug 17, 1997",7887.9,7701.6,8023.09,7618.47,275.22M,2.51%
"Aug 10, 1997",7694.7,8030.8,8095.56,7694.66,307.38M,-4.19%
"Aug 03, 1997",8031.2,8191,8299.49,7876.4,258.27M,-1.99%
"Jul 27, 1997",8194,8113.4,8282.77,8092.07,257.58M,0.99%
"Jul 20, 1997",8113.4,7890.9,8157.11,7840.06,307.27M,2.82%
"Jul 13, 1997",7890.5,7920.4,8069.77,7860.04,335.79M,-0.40%
"Jul 06, 1997",7921.8,7896.5,7991.26,7794.93,272.71M,0.33%
"Jun 29, 1997",7895.8,7688.6,7896.26,7612.17,194.69M,2.71%
"Jun 22, 1997",7687.7,7797.87,7812.12,7594.08,253.51M,-1.40%
"Jun 15, 1997",7796.5,7781.1,7834.06,7697.9,278.39M,0.19%
"Jun 08, 1997",7782,7442.4,7799.68,7437.98,284.90M,4.66%
"Jun 01, 1997",7435.8,7331,7445.22,7253.78,220.95M,1.43%
"May 25, 1997",7331,7342.2,7394.95,7241.76,188.53M,-0.20%
"May 18, 1997",7345.9,7194.3,7362.8,7152.64,227.68M,2.10%
"May 11, 1997",7194.7,7169.12,7351.68,7169.12,266.48M,0.35%
"May 04, 1997",7169.5,7070,7269.47,7056.35,277.38M,1.39%
"Apr 27, 1997",7071.2,6736.5,7077.62,6701.15,249.41M,4.93%
"Apr 20, 1997",6738.9,6705.2,6890.59,6616.86,248.97M,0.53%
"Apr 13, 1997",6703.35,6392.1,6713.59,6356.78,263.98M,4.88%
"Apr 06, 1997",6391.7,6528.7,6639,6387,214.98M,-2.06%
"Mar 30, 1997",6526.1,6739.8,6739.83,6404.84,271.41M,-3.18%
"Mar 23, 1997",6740.59,6805.2,6952.46,6663.92,195.55M,-0.94%
"Mar 16, 1997",6804.79,6934.3,6970.59,6790.06,264.18M,-1.88%
"Mar 09, 1997",6935.46,7001.7,7112.1,6874.66,188.98M,-0.93%
"Mar 02, 1997",7000.89,6874.3,7018.59,6828.1,250.23M,1.79%
"Feb 23, 1997",6877.74,6931.6,7046.68,6868.12,204.07M,-0.78%
"Feb 16, 1997",6931.62,6994,7073.62,6905.83,146.85M,-0.82%
"Feb 09, 1997",6988.96,6856.2,7040.91,6783.46,204.70M,1.94%
"Feb 02, 1997",6855.8,6810.8,6875.43,6710.72,210.28M,0.63%
"Jan 26, 1997",6813.09,6696.5,6873.89,6622.98,219.90M,1.74%
"Jan 19, 1997",6696.48,6836.2,6906.6,6662.23,247.19M,-2.00%
"Jan 12, 1997",6833.1,6706.1,6835.79,6669.54,209.71M,1.93%
"Jan 05, 1997",6703.79,6546,6708.03,6512.53,230.22M,2.44%
"Dec 29, 1996",6544.09,6561.3,6587.05,6352.83,155.29M,-0.26%
"Dec 22, 1996",6560.91,6481.7,6576.28,6450.19,80.30M,1.18%
"Dec 15, 1996",6484.4,6305.3,6548.99,6236.05,239.22M,2.85%
"Dec 08, 1996",6304.87,6383.44,6512.39,6251.05,203.20M,-1.21%
"Dec 01, 1996",6381.94,6520.6,6554.5,6291.75,200.07M,-2.14%
"Nov 24, 1996",6521.7,6471.8,6589.53,6464.31,126.32M,0.77%
"Nov 17, 1996",6471.76,6348.8,6471.76,6324.18,173.68M,1.95%
"Nov 10, 1996",6348.03,6220.6,6377.85,6220.57,208.41M,2.06%
"Nov 03, 1996",6219.82,6023.4,6222.81,6011.49,196.12M,3.29%
"Oct 27, 1996",6021.93,6007,6057.7,5959.69,166.85M,0.25%
"Oct 20, 1996",6007.02,6093.9,6133.73,5981.68,169.45M,-1.43%
"Oct 13, 1996",6094.23,5970.12,6095.35,5969.38,174.09M,2.09%
"Oct 06, 1996",5969.38,5992.9,6010.37,5904.9,155.00M,-0.39%
"Sep 29, 1996",5992.86,5873.3,5995.47,5861.67,165.74M,2.04%
"Sep 22, 1996",5872.92,5887.7,5929.89,5835.19,174.88M,-0.26%
"Sep 15, 1996",5888.46,5837.8,5905.47,5837.41,187.00M,0.86%
"Sep 08, 1996",5838.52,5660.23,5855.17,5660.23,151.57M,3.16%
"Sep 01, 1996",5659.86,5611.8,5681.31,5561.46,108.03M,0.78%
"Aug 25, 1996",5616.21,5723.5,5733.47,5588.47,115.08M,-1.86%
"Aug 18, 1996",5722.74,5689.8,5739.02,5672.8,136.04M,0.59%
"Aug 11, 1996",5689.45,5681.3,5706.1,5630.27,162.89M,0.14%
"Aug 04, 1996",5681.31,5680.2,5729.03,5648.02,130.63M,0.03%
"Jul 28, 1996",5679.83,5473.1,5679.83,5421.64,155.22M,3.78%
"Jul 21, 1996",5473.06,5426.5,5474.54,5270.35,180.47M,0.85%
"Jul 14, 1996",5426.82,5509.8,5509.83,5182.32,237.55M,-1.52%
"Jul 07, 1996",5510.56,5586.3,5604.39,5469.93,175.10M,-1.39%
"Jun 30, 1996",5588.14,5654.6,5733.31,5581.49,104.69M,-1.18%
"Jun 23, 1996",5654.63,5704.5,5742.54,5646.5,165.50M,-0.89%
"Jun 16, 1996",5705.23,5650.2,5705.23,5622.86,177.94M,0.99%
"Jun 09, 1996",5649.45,5697.1,5728.87,5630.99,144.77M,-0.84%
"Jun 02, 1996",5697.11,5643.9,5723.33,5580.38,159.58M,0.96%
"May 26, 1996",5643.18,5762.1,5783.91,5636.9,126.67M,-2.08%
"May 19, 1996",5762.86,5688.2,5796.1,5671.99,189.39M,1.33%
"May 12, 1996",5687.5,5516.5,5698.58,5516.47,199.27M,3.07%
"May 05, 1996",5518.14,5479.5,5533.67,5342.2,174.86M,0.73%
"Apr 28, 1996",5478.03,5567.6,5594.7,5458.16,167.18M,-1.62%
"Apr 21, 1996",5567.99,5536.2,5599.06,5508.38,168.62M,0.59%
"Apr 14, 1996",5535.48,5535.8,5627.96,5518.86,187.27M,0.05%
"Apr 07, 1996",5532.59,5679.99,5679.99,5415.53,219.54M,-2.64%
"Mar 31, 1996",5682.88,5588.6,5697.69,5587.5,125.63M,1.71%
"Mar 24, 1996",5587.14,5638.4,5680.71,5576.66,160.76M,-0.88%
"Mar 17, 1996",5636.64,5585.7,5709.97,5585.7,207.35M,0.93%
"Mar 10, 1996",5584.97,5470.8,5629.77,5444.08,243.57M,2.09%
"Mar 03, 1996",5470.45,5535.12,5666.98,5424.2,178.03M,-1.19%
"Feb 25, 1996",5536.56,5629.1,5629.77,5436.13,187.20M,-1.67%
"Feb 18, 1996",5630.49,5502.2,5659.4,5433.24,155.39M,2.31%
"Feb 11, 1996",5503.32,5541.3,5627.96,5499.35,193.26M,-0.69%
"Feb 04, 1996",5541.62,5373.3,5584.97,5348.34,203.04M,3.12%
"Jan 28, 1996",5373.99,5271.4,5410.84,5271.39,189.24M,1.94%
"Jan 21, 1996",5271.75,5184,5276.44,5175.65,189.18M,1.68%
"Jan 14, 1996",5184.68,5060.4,5194.07,5018.85,210.01M,2.44%
"Jan 07, 1996",5061.12,5181.1,5213.58,5014.52,161.99M,-2.32%
"Dec 31, 1995",5181.43,5115.7,5227.31,5098.33,172.21M,1.26%
"Dec 24, 1995",5117.12,5098,5126.51,5087.86,77.04M,0.38%
"Dec 17, 1995",5097.97,5174.2,5176.37,5051.73,167.47M,-1.52%
"Dec 10, 1995",5176.73,5156.1,5235.62,5145.66,157.64M,0.39%
"Dec 03, 1995",5156.86,5086.4,5209.25,5074.13,170.56M,1.37%
"Nov 26, 1995",5087.13,5048.84,5118.93,5032.94,144.62M,0.76%
"Nov 19, 1995",5048.84,4990.3,5067.62,4976.22,104.55M,1.18%
"Nov 12, 1995",4989.95,4867.8,4996.81,4847.61,168.50M,2.46%
"Nov 05, 1995",4870.37,4825.6,4888.71,4788.72,128.40M,0.93%
"Oct 29, 1995",4825.57,4742.84,4825.93,4742.84,134.84M,1.77%
"Oct 22, 1995",4741.75,4795.2,4800.28,4667.69,161.31M,-1.11%
"Oct 15, 1995",4794.86,4794.1,4815.82,4722.82,157.06M,0.02%
"Oct 08, 1995",4793.78,4767,4816.9,4659.74,160.90M,0.52%
"Oct 01, 1995",4769.21,4789.8,4789.8,4716.1,152.81M,-0.41%
"Sep 24, 1995",4789.08,4766.3,4816.54,4692.98,184.31M,0.52%
"Sep 17, 1995",4764.15,4795.6,4796.31,4728.39,196.76M,-0.70%
"Sep 10, 1995",4797.57,4703.5,4815.18,4698.96,198.93M,2.06%
"Sep 03, 1995",4700.72,4660.2,4701.42,4645.78,106.17M,1.14%
"Aug 27, 1995",4647.54,4611.6,4648.95,4570.85,112.73M,1.00%
"Aug 20, 1995",4601.4,4628.2,4656.34,4573.22,142.28M,-0.35%
"Aug 13, 1995",4617.6,4615.8,4661.27,4606.68,149.60M,-0.02%
"Aug 06, 1995",4618.3,4683.5,4702.83,4597.17,113.92M,-1.39%
"Jul 30, 1995",4683.46,4715.5,4754.96,4649.3,154.77M,-0.68%
"Jul 23, 1995",4715.51,4641.5,4741.92,4640.49,161.58M,1.59%
"Jul 16, 1995",4641.55,4708.8,4747.21,4552.09,197.38M,-1.43%
"Jul 09, 1995",4708.82,4702.7,4735.58,4670.57,153.11M,0.13%
"Jul 02, 1995",4702.73,4556.1,4704.81,4551.25,124.26M,3.22%
"Jun 25, 1995",4556.1,4585.8,4593.1,4521.86,130.39M,-0.65%
"Jun 18, 1995",4585.84,4510.8,4589.64,4509.06,142.89M,1.66%
"Jun 11, 1995",4510.79,4424,4517.02,4423.99,156.04M,1.96%
"Jun 04, 1995",4423.99,4444.4,4493.84,4406.69,148.13M,-0.46%
"May 28, 1995",4444.39,4377,4488.66,4352.4,115.28M,1.73%
"May 21, 1995",4369,4341.33,4458.57,4341.33,144.67M,0.64%
"May 14, 1995",4341.33,4430.6,4446.12,4311.24,168.14M,-2.01%
"May 07, 1995",4430.56,4343.4,4435.05,4335.1,165.30M,2.01%
"Apr 30, 1995",4343.4,4321.3,4410.5,4301.56,160.62M,0.51%
"Apr 23, 1995",4321.27,4270.1,4328.53,4255.91,146.68M,1.20%
"Apr 16, 1995",4270.09,4208.2,4270.43,4156.65,166.09M,1.47%
"Apr 09, 1995",4208.18,4192.6,4221.32,4180.86,97.44M,0.37%
"Apr 02, 1995",4192.62,4157.7,4224.09,4155.96,137.36M,0.84%
"Mar 26, 1995",4157.69,4138.7,4198.84,4111.69,152.52M,0.46%
"Mar 19, 1995",4138.67,4073.7,4139.36,4060.51,145.99M,1.60%
"Mar 12, 1995",4073.65,4035.6,4080.22,4019.7,165.66M,0.94%
"Mar 05, 1995",4035.61,3989.6,4048.4,3945.69,146.03M,1.15%
"Feb 26, 1995",3989.61,4011.7,4021.23,3959.18,140.60M,-0.55%
"Feb 19, 1995",4011.74,3953.5,4020.49,3952.53,123.80M,1.47%
"Feb 12, 1995",3953.54,3939.1,3997.95,3935.03,164.55M,0.37%
"Feb 05, 1995",3939.07,3928.6,3953.54,3920.57,133.05M,0.27%
"Jan 29, 1995",3928.64,3858,3944.46,3817.26,179.85M,1.83%
"Jan 22, 1995",3857.99,3869.4,3891.3,3838.48,167.81M,-0.30%
"Jan 15, 1995",3869.43,3908.5,3936.72,3847.22,135.33M,-1.00%
"Jan 08, 1995",3908.46,3867.4,3910.14,3840.16,131.49M,1.06%
"Jan 01, 1995",3867.41,3834.4,3887.26,3827.71,107.71M,0.86%
"Dec 25, 1994",3834.44,3833.8,3866.4,3826.03,67.11M,0.03%
"Dec 18, 1994",3833.43,3806.85,3846.89,3767.15,122.87M,0.69%
"Dec 11, 1994",3807.19,3691.1,3807.19,3682.03,166.11M,3.14%
"Dec 04, 1994",3691.11,3745.6,3762.78,3655.11,138.18M,-1.46%
"Nov 27, 1994",3745.62,3708.3,3763.11,3690.44,125.84M,1.01%
"Nov 20, 1994",3708.27,3815.3,3833.43,3638.63,117.08M,-2.80%
"Nov 13, 1994",3815.26,3801.5,3856.31,3784.98,157.56M,0.36%
"Nov 06, 1994",3801.47,3807.5,3868.8,3795.41,138.89M,-0.16%
"Oct 30, 1994",3807.52,3930.7,3937.05,3807.52,155.16M,-3.13%
"Oct 23, 1994",3930.66,3891.3,3931.67,3832.42,170.56M,1.01%
"Oct 16, 1994",3891.3,3910.5,3949.84,3883.9,161.04M,-0.49%
"Oct 09, 1994",3910.47,3798.1,3927.63,3798.1,126.31M,2.98%
"Oct 02, 1994",3797.43,3843.2,3858.33,3747.97,146.42M,-1.19%
"Sep 25, 1994",3843.19,3831.8,3890.96,3826.36,129.34M,0.30%
"Sep 18, 1994",3831.75,3933.4,3953.2,3820.31,152.81M,-2.58%
"Sep 11, 1994",3933.35,3874.8,3992.64,3859,158.39M,1.51%
"Sep 04, 1994",3874.81,3885.6,3911.15,3858.33,101.57M,-0.28%
"Aug 28, 1994",3885.58,3881.4,3939.32,3880.4,141.56M,0.12%
"Aug 21, 1994",3881.05,3755.1,3893.67,3737.63,143.68M,3.35%
"Aug 14, 1994",3755.11,3768.7,3795.25,3740.54,148.25M,-0.36%
"Aug 07, 1994",3768.71,3747.02,3777.45,3736.33,118.18M,0.58%
"Jul 31, 1994",3747.02,3764.5,3811.44,3742.16,122.84M,-0.46%
"Jul 24, 1994",3764.5,3735,3770,3714.96,111.59M,0.79%
"Jul 17, 1994",3735.04,3753.8,3762.56,3714.64,114.36M,-0.50%
"Jul 10, 1994",3753.81,3709.1,3753.81,3672.23,120.94M,1.20%
"Jul 03, 1994",3709.14,3646.6,3709.46,3636.29,82.41M,1.71%
"Jun 26, 1994",3646.65,3636.9,3700.07,3610.4,118.69M,0.27%
"Jun 19, 1994",3636.94,3776.1,3776.14,3629.02,125.48M,-3.70%
"Jun 12, 1994",3776.78,3773.5,3823.39,3759.97,149.78M,0.09%
"Jun 05, 1994",3773.45,3772.2,3793.44,3730.98,108.41M,0.03%
"May 29, 1994",3772.22,3757.1,3775.6,3732.21,93.14M,0.40%
"May 22, 1994",3757.14,3765.7,3772.79,3721.23,122.63M,-0.24%
"May 15, 1994",3766.35,3659.7,3768.8,3647.55,142.79M,2.91%
"May 08, 1994",3659.68,3669.5,3669.79,3623.1,128.51M,-0.27%
"May 01, 1994",3669.5,3681.7,3715.6,3641.54,119.91M,-0.33%
"Apr 24, 1994",3681.69,3648.7,3710.84,3648.68,101.15M,0.90%
"Apr 17, 1994",3648.68,3661.5,3668.01,3570.15,166.58M,-0.35%
"Apr 10, 1994",3661.47,3674.3,3704,3631.13,126.32M,-0.35%
"Apr 03, 1994",3674.26,3634.5,3701.03,3552.47,172.63M,1.05%
"Mar 27, 1994",3635.96,3774.7,3779.05,3559.09,145.96M,-3.68%
"Mar 20, 1994",3774.73,3895.7,3895.94,3774.73,117.48M,-3.10%
"Mar 13, 1994",3895.65,3862.7,3895.65,3836.63,160.71M,0.85%
"Mar 06, 1994",3862.7,3832.3,3862.7,3814.86,121.68M,0.79%
"Feb 27, 1994",3832.3,3838.8,3852.28,3632.02,145.86M,-0.17%
"Feb 20, 1994",3838.78,3887.5,3914.48,3826.39,95.46M,-1.25%
"Feb 13, 1994",3887.46,3894.8,3958.1,3880.14,131.47M,-0.19%
"Feb 06, 1994",3894.78,3871.4,3938.4,3859.04,147.72M,0.60%
"Jan 30, 1994",3871.42,3945.43,3985.96,3870.01,136.16M,-1.88%
"Jan 23, 1994",3945.43,3914.5,3953.31,3887.18,149.14M,0.79%
"Jan 16, 1994",3914.48,3867.2,3914.48,3856.22,134.57M,1.22%
"Jan 09, 1994",3867.2,3820.8,3873.67,3813.45,144.43M,1.22%
"Jan 02, 1994",3820.77,3754.1,3826.39,3742.81,164.94M,1.78%
"Dec 26, 1993",3754.09,3757.7,3799.92,3754.09,84.01M,-0.10%
"Dec 19, 1993",3757.72,3751.6,3774.21,3736.76,90.47M,0.16%
"Dec 12, 1993",3751.57,3740.7,3770.02,3713.85,153.43M,0.29%
"Dec 05, 1993",3740.67,3704.1,3748.78,3702.11,122.16M,0.99%
"Nov 28, 1993",3704.07,3684,3711.61,3673.61,115.97M,0.55%
"Nov 21, 1993",3683.95,3693.17,3697.92,3650.69,89.58M,-0.27%
"Nov 14, 1993",3694.01,3684.5,3717.76,3657.12,156.63M,0.26%
"Nov 07, 1993",3684.5,3643.4,3691.21,3631.97,139.93M,1.13%
"Oct 31, 1993",3643.43,3680.6,3703.23,3600.67,141.75M,-1.01%
"Oct 24, 1993",3680.59,3649.3,3708.82,3644.82,139.28M,0.86%
"Oct 17, 1993",3649.3,3629.7,3676.96,3620.23,124.75M,0.54%
"Oct 10, 1993",3629.73,3584.7,3642.31,3583.63,139.98M,1.26%
"Oct 03, 1993",3584.74,3581.1,3605.98,3557.36,100.97M,0.10%
"Sep 26, 1993",3581.11,3543.1,3587.26,3542.83,107.24M,1.07%
"Sep 19, 1993",3543.11,3613.3,3621.35,3507.06,123.08M,-1.94%
"Sep 12, 1993",3613.25,3621.91,3639.24,3586.14,135.51M,-0.23%
"Sep 05, 1993",3621.63,3633.9,3636.44,3573.57,82.66M,-0.34%
"Aug 29, 1993",3633.93,3640.6,3655.72,3616.6,100.90M,-0.18%
"Aug 22, 1993",3640.63,3614.6,3663.83,3595.64,121.78M,0.70%
"Aug 15, 1993",3615.48,3569.7,3617.72,3564.34,152.29M,1.28%
"Aug 08, 1993",3569.65,3560.4,3595.08,3552.33,107.61M,0.26%
"Aug 01, 1993",3560.43,3539.5,3566.02,3536.96,107.48M,0.59%
"Jul 25, 1993",3539.47,3546.74,3583.5,3530.81,134.98M,-0.20%
"Jul 18, 1993",3546.74,3528.3,3556.52,3511.53,113.79M,0.52%
"Jul 11, 1993",3528.29,3521.1,3550.93,3509.85,113.10M,0.21%
"Jul 04, 1993",3521.06,3484,3527.98,3449.93,97.27M,1.06%
"Jun 27, 1993",3483.97,3491.2,3531.58,3480.93,106.34M,-0.20%
"Jun 20, 1993",3490.89,3494.8,3511.93,3462.66,108.43M,-0.11%
"Jun 13, 1993",3494.77,3505,3528.3,3475.94,114.76M,-0.29%
"Jun 06, 1993",3505.01,3545.1,3550.12,3483.97,98.16M,-1.13%
"May 30, 1993",3545.14,3527.43,3569.78,3527.43,75.29M,0.50%
"May 23, 1993",3527.43,3492.8,3565.07,3485.63,104.27M,0.99%
"May 16, 1993",3492.83,3437.5,3524.11,3415.33,128.14M,1.45%
"May 09, 1993",3443.01,3437.2,3483.14,3435.26,119.78M,0.17%
"May 02, 1993",3437.19,3439.44,3459.43,3427.23,120.47M,0.28%
"Apr 25, 1993",3427.55,3413.8,3446.19,3383.24,146.58M,0.40%
"Apr 18, 1993",3413.77,3478.6,3481.58,3403.5,146.81M,-1.86%
"Apr 11, 1993",3478.61,3396.5,3478.61,3395.67,138.96M,2.42%
"Apr 04, 1993",3396.48,3370.8,3408.1,3363.79,139.24M,0.76%
"Mar 28, 1993",3370.81,3440.3,3478.34,3365.41,145.37M,-2.01%
"Mar 21, 1993",3439.98,3470.77,3472.67,3430.25,140.99M,-0.91%
"Mar 14, 1993",3471.58,3427.8,3477.53,3422.96,113.45M,1.28%
"Mar 07, 1993",3427.82,3404.6,3482.12,3391.89,139.18M,0.68%
"Feb 28, 1993",3404.58,3370.8,3433.22,3343.26,121.51M,1.00%
"Feb 21, 1993",3370.81,3322.2,3378.11,3316.78,145.72M,1.46%
"Feb 14, 1993",3322.18,3392.2,3392.2,3266.8,134.45M,-2.07%
"Feb 07, 1993",3392.43,3442.1,3456.73,3392.43,131.88M,-1.44%
"Jan 31, 1993",3442.1,3310,3443.22,3309.49,165.46M,3.99%
"Jan 24, 1993",3310,3257.9,3320.02,3257.89,165.53M,1.63%
"Jan 17, 1993",3256.8,3271.1,3283.28,3231.95,143.19M,-0.44%
"Jan 10, 1993",3271.1,3251.7,3285.17,3240.06,158.53M,0.60%
"Jan 03, 1993",3251.7,3301.1,3320.83,3231.95,152.76M,-1.50%
"Dec 27, 1992",3301.11,3326.2,3352.71,3301.11,69.19M,-0.75%
"Dec 20, 1992",3326.2,3313.3,3332.72,3301.65,84.56M,0.39%
"Dec 13, 1992",3313.3,3304.1,3317.05,3248.16,154.01M,0.28%
"Dec 06, 1992",3304.1,3289,3335.69,3288.95,105.17M,0.47%
"Nov 29, 1992",3288.7,3282.7,3308.41,3268.96,120.78M,0.20%
"Nov 22, 1992",3282.2,3227.4,3296.25,3214.66,87.24M,1.70%
"Nov 15, 1992",3227.4,3233,3233.03,3184.67,115.47M,-0.17%
"Nov 08, 1992",3233,3240.1,3259.78,3219.25,106.17M,-0.22%
"Nov 01, 1992",3240.1,3226.3,3268.15,3215.2,120.40M,0.43%
"Oct 25, 1992",3226.3,3207.6,3254.91,3205.2,116.75M,0.58%
"Oct 18, 1992",3207.6,3174.4,3215.2,3169,126.94M,1.05%
"Oct 11, 1992",3174.4,3136.6,3217.09,3136.31,126.47M,1.21%
"Oct 04, 1992",3136.6,3200.6,3200.61,3095.79,118.91M,-2.00%
"Sep 27, 1992",3200.6,3250.3,3280.85,3198.72,101.28M,-1.53%
"Sep 20, 1992",3250.3,3327.1,3327.84,3244.84,109.13M,-2.31%
"Sep 13, 1992",3327.1,3306.8,3376.49,3306.79,122.93M,0.65%
"Sep 06, 1992",3305.7,3281.9,3317.32,3257.62,74.10M,0.73%
"Aug 30, 1992",3281.9,3267.6,3313.54,3254.1,83.62M,0.44%
"Aug 23, 1992",3267.6,3254.1,3273.02,3207.1,92.91M,0.41%
"Aug 16, 1992",3254.1,3328.9,3338.93,3254.1,77.51M,-2.25%
"Aug 09, 1992",3328.9,3332.2,3342.18,3306.79,84.36M,-0.10%
